image_st,labels,image_rgb,percentile
images_pr_paranagua_B10_raw_022_092.tif,labels_pr_paranagua_022_092.tif,images_pr_paranagua_022_092.tif,0
images_pr_paranagua_B10_raw_031_055.tif,labels_pr_paranagua_031_055.tif,images_pr_paranagua_031_055.tif,1
images_pr_paranagua_B10_raw_068_047.tif,labels_pr_paranagua_068_047.tif,images_pr_paranagua_068_047.tif,3
images_pr_paranagua_B10_raw_068_049.tif,labels_pr_paranagua_068_049.tif,images_pr_paranagua_068_049.tif,0
images_pr_paranagua_B10_raw_042_055.tif,labels_pr_paranagua_042_055.tif,images_pr_paranagua_042_055.tif,2
images_pr_paranagua_B10_raw_038_007.tif,labels_pr_paranagua_038_007.tif,images_pr_paranagua_038_007.tif,1
images_pr_paranagua_B10_raw_053_014.tif,labels_pr_paranagua_053_014.tif,images_pr_paranagua_053_014.tif,1
images_pr_paranagua_B10_raw_056_017.tif,labels_pr_paranagua_056_017.tif,images_pr_paranagua_056_017.tif,1
images_pr_paranagua_B10_raw_064_033.tif,labels_pr_paranagua_064_033.tif,images_pr_paranagua_064_033.tif,1
images_pr_paranagua_B10_raw_011_084.tif,labels_pr_paranagua_011_084.tif,images_pr_paranagua_011_084.tif,3
images_pr_paranagua_B10_raw_038_098.tif,labels_pr_paranagua_038_098.tif,images_pr_paranagua_038_098.tif,2
images_pr_paranagua_B10_raw_063_058.tif,labels_pr_paranagua_063_058.tif,images_pr_paranagua_063_058.tif,0
images_pr_paranagua_B10_raw_029_060.tif,labels_pr_paranagua_029_060.tif,images_pr_paranagua_029_060.tif,2
images_pr_paranagua_B10_raw_028_007.tif,labels_pr_paranagua_028_007.tif,images_pr_paranagua_028_007.tif,0
images_pr_paranagua_B10_raw_013_063.tif,labels_pr_paranagua_013_063.tif,images_pr_paranagua_013_063.tif,3
images_pr_paranagua_B10_raw_012_058.tif,labels_pr_paranagua_012_058.tif,images_pr_paranagua_012_058.tif,1
images_pr_paranagua_B10_raw_061_053.tif,labels_pr_paranagua_061_053.tif,images_pr_paranagua_061_053.tif,1
images_pr_paranagua_B10_raw_052_019.tif,labels_pr_paranagua_052_019.tif,images_pr_paranagua_052_019.tif,0
images_pr_paranagua_B10_raw_070_055.tif,labels_pr_paranagua_070_055.tif,images_pr_paranagua_070_055.tif,1
images_pr_paranagua_B10_raw_031_080.tif,labels_pr_paranagua_031_080.tif,images_pr_paranagua_031_080.tif,0
images_pr_paranagua_B10_raw_026_061.tif,labels_pr_paranagua_026_061.tif,images_pr_paranagua_026_061.tif,1
images_pr_paranagua_B10_raw_025_083.tif,labels_pr_paranagua_025_083.tif,images_pr_paranagua_025_083.tif,3
images_pr_paranagua_B10_raw_033_068.tif,labels_pr_paranagua_033_068.tif,images_pr_paranagua_033_068.tif,0
images_pr_paranagua_B10_raw_030_096.tif,labels_pr_paranagua_030_096.tif,images_pr_paranagua_030_096.tif,2
images_pr_paranagua_B10_raw_052_058.tif,labels_pr_paranagua_052_058.tif,images_pr_paranagua_052_058.tif,2
images_pr_paranagua_B10_raw_022_112.tif,labels_pr_paranagua_022_112.tif,images_pr_paranagua_022_112.tif,2
images_pr_paranagua_B10_raw_059_059.tif,labels_pr_paranagua_059_059.tif,images_pr_paranagua_059_059.tif,1
images_pr_paranagua_B10_raw_040_056.tif,labels_pr_paranagua_040_056.tif,images_pr_paranagua_040_056.tif,1
images_pr_paranagua_B10_raw_065_046.tif,labels_pr_paranagua_065_046.tif,images_pr_paranagua_065_046.tif,3
images_pr_paranagua_B10_raw_074_057.tif,labels_pr_paranagua_074_057.tif,images_pr_paranagua_074_057.tif,2
images_pr_paranagua_B10_raw_022_091.tif,labels_pr_paranagua_022_091.tif,images_pr_paranagua_022_091.tif,0
images_pr_paranagua_B10_raw_066_031.tif,labels_pr_paranagua_066_031.tif,images_pr_paranagua_066_031.tif,2
images_pr_paranagua_B10_raw_009_082.tif,labels_pr_paranagua_009_082.tif,images_pr_paranagua_009_082.tif,1
images_pr_paranagua_B10_raw_028_107.tif,labels_pr_paranagua_028_107.tif,images_pr_paranagua_028_107.tif,1
images_pr_paranagua_B10_raw_021_083.tif,labels_pr_paranagua_021_083.tif,images_pr_paranagua_021_083.tif,0
images_pr_paranagua_B10_raw_038_059.tif,labels_pr_paranagua_038_059.tif,images_pr_paranagua_038_059.tif,0
images_pr_paranagua_B10_raw_073_054.tif,labels_pr_paranagua_073_054.tif,images_pr_paranagua_073_054.tif,3
images_pr_paranagua_B10_raw_040_063.tif,labels_pr_paranagua_040_063.tif,images_pr_paranagua_040_063.tif,3
images_pr_paranagua_B10_raw_031_054.tif,labels_pr_paranagua_031_054.tif,images_pr_paranagua_031_054.tif,1
images_pr_paranagua_B10_raw_020_107.tif,labels_pr_paranagua_020_107.tif,images_pr_paranagua_020_107.tif,1
images_pr_paranagua_B10_raw_020_112.tif,labels_pr_paranagua_020_112.tif,images_pr_paranagua_020_112.tif,1
images_pr_paranagua_B10_raw_075_053.tif,labels_pr_paranagua_075_053.tif,images_pr_paranagua_075_053.tif,0
images_pr_paranagua_B10_raw_013_078.tif,labels_pr_paranagua_013_078.tif,images_pr_paranagua_013_078.tif,0
images_pr_paranagua_B10_raw_060_056.tif,labels_pr_paranagua_060_056.tif,images_pr_paranagua_060_056.tif,0
images_pr_paranagua_B10_raw_037_083.tif,labels_pr_paranagua_037_083.tif,images_pr_paranagua_037_083.tif,1
images_pr_paranagua_B10_raw_023_077.tif,labels_pr_paranagua_023_077.tif,images_pr_paranagua_023_077.tif,3
images_pr_paranagua_B10_raw_013_083.tif,labels_pr_paranagua_013_083.tif,images_pr_paranagua_013_083.tif,1
images_pr_paranagua_B10_raw_047_027.tif,labels_pr_paranagua_047_027.tif,images_pr_paranagua_047_027.tif,1
images_pr_paranagua_B10_raw_058_044.tif,labels_pr_paranagua_058_044.tif,images_pr_paranagua_058_044.tif,2
images_pr_paranagua_B10_raw_026_094.tif,labels_pr_paranagua_026_094.tif,images_pr_paranagua_026_094.tif,2
images_pr_guaratuba_B10_raw_04_19.tif,labels_pr_guaratuba_04_19.tif,images_pr_guaratuba_rgb_04_19.tif,2
images_pr_guaratuba_B10_raw_15_13.tif,labels_pr_guaratuba_15_13.tif,images_pr_guaratuba_rgb_15_13.tif,3
images_pr_paranagua_B10_raw_015_080.tif,labels_pr_paranagua_015_080.tif,images_pr_paranagua_015_080.tif,1
images_pr_paranagua_B10_raw_017_070.tif,labels_pr_paranagua_017_070.tif,images_pr_paranagua_017_070.tif,0
images_pr_paranagua_B10_raw_061_067.tif,labels_pr_paranagua_061_067.tif,images_pr_paranagua_061_067.tif,1
images_pr_paranagua_B10_raw_045_029.tif,labels_pr_paranagua_045_029.tif,images_pr_paranagua_045_029.tif,1
images_pr_paranagua_B10_raw_026_048.tif,labels_pr_paranagua_026_048.tif,images_pr_paranagua_026_048.tif,0
images_pr_paranagua_B10_raw_058_016.tif,labels_pr_paranagua_058_016.tif,images_pr_paranagua_058_016.tif,3
images_pr_paranagua_B10_raw_039_009.tif,labels_pr_paranagua_039_009.tif,images_pr_paranagua_039_009.tif,2
images_pr_guaratuba_B10_raw_09_13.tif,labels_pr_guaratuba_09_13.tif,images_pr_guaratuba_rgb_09_13.tif,1
images_pr_paranagua_B10_raw_071_058.tif,labels_pr_paranagua_071_058.tif,images_pr_paranagua_071_058.tif,3
images_pr_paranagua_B10_raw_052_010.tif,labels_pr_paranagua_052_010.tif,images_pr_paranagua_052_010.tif,2
images_pr_guaratuba_B10_raw_23_20.tif,labels_pr_guaratuba_23_20.tif,images_pr_guaratuba_rgb_23_20.tif,1
images_pr_paranagua_B10_raw_042_016.tif,labels_pr_paranagua_042_016.tif,images_pr_paranagua_042_016.tif,0
images_pr_guaratuba_B10_raw_06_13.tif,labels_pr_guaratuba_06_13.tif,images_pr_guaratuba_rgb_06_13.tif,3
images_pr_paranagua_B10_raw_046_082.tif,labels_pr_paranagua_046_082.tif,images_pr_paranagua_046_082.tif,3
images_pr_paranagua_B10_raw_045_092.tif,labels_pr_paranagua_045_092.tif,images_pr_paranagua_045_092.tif,2
images_pr_paranagua_B10_raw_060_063.tif,labels_pr_paranagua_060_063.tif,images_pr_paranagua_060_063.tif,1
images_pr_paranagua_B10_raw_027_091.tif,labels_pr_paranagua_027_091.tif,images_pr_paranagua_027_091.tif,3
images_pr_paranagua_B10_raw_038_008.tif,labels_pr_paranagua_038_008.tif,images_pr_paranagua_038_008.tif,1
images_pr_paranagua_B10_raw_033_098.tif,labels_pr_paranagua_033_098.tif,images_pr_paranagua_033_098.tif,1
images_pr_paranagua_B10_raw_030_007.tif,labels_pr_paranagua_030_007.tif,images_pr_paranagua_030_007.tif,0
images_pr_paranagua_B10_raw_009_088.tif,labels_pr_paranagua_009_088.tif,images_pr_paranagua_009_088.tif,0
images_pr_paranagua_B10_raw_050_020.tif,labels_pr_paranagua_050_020.tif,images_pr_paranagua_050_020.tif,1
images_pr_paranagua_B10_raw_046_093.tif,labels_pr_paranagua_046_093.tif,images_pr_paranagua_046_093.tif,0
images_pr_paranagua_B10_raw_023_095.tif,labels_pr_paranagua_023_095.tif,images_pr_paranagua_023_095.tif,3
images_pr_paranagua_B10_raw_031_081.tif,labels_pr_paranagua_031_081.tif,images_pr_paranagua_031_081.tif,1
images_pr_paranagua_B10_raw_056_015.tif,labels_pr_paranagua_056_015.tif,images_pr_paranagua_056_015.tif,2
images_pr_paranagua_B10_raw_009_087.tif,labels_pr_paranagua_009_087.tif,images_pr_paranagua_009_087.tif,0
images_pr_paranagua_B10_raw_049_008.tif,labels_pr_paranagua_049_008.tif,images_pr_paranagua_049_008.tif,0
images_pr_guaratuba_B10_raw_08_13.tif,labels_pr_guaratuba_08_13.tif,images_pr_guaratuba_rgb_08_13.tif,3
images_pr_paranagua_B10_raw_059_058.tif,labels_pr_paranagua_059_058.tif,images_pr_paranagua_059_058.tif,1
images_pr_paranagua_B10_raw_043_023.tif,labels_pr_paranagua_043_023.tif,images_pr_paranagua_043_023.tif,3
images_pr_paranagua_B10_raw_048_045.tif,labels_pr_paranagua_048_045.tif,images_pr_paranagua_048_045.tif,2
images_pr_paranagua_B10_raw_018_113.tif,labels_pr_paranagua_018_113.tif,images_pr_paranagua_018_113.tif,2
images_pr_guaratuba_B10_raw_20_03.tif,labels_pr_guaratuba_20_03.tif,images_pr_guaratuba_rgb_20_03.tif,2
images_pr_paranagua_B10_raw_015_065.tif,labels_pr_paranagua_015_065.tif,images_pr_paranagua_015_065.tif,0
images_pr_paranagua_B10_raw_038_082.tif,labels_pr_paranagua_038_082.tif,images_pr_paranagua_038_082.tif,2
images_pr_paranagua_B10_raw_039_013.tif,labels_pr_paranagua_039_013.tif,images_pr_paranagua_039_013.tif,0
images_pr_paranagua_B10_raw_065_062.tif,labels_pr_paranagua_065_062.tif,images_pr_paranagua_065_062.tif,1
images_pr_paranagua_B10_raw_062_041.tif,labels_pr_paranagua_062_041.tif,images_pr_paranagua_062_041.tif,1
images_pr_paranagua_B10_raw_053_011.tif,labels_pr_paranagua_053_011.tif,images_pr_paranagua_053_011.tif,2
images_pr_paranagua_B10_raw_049_027.tif,labels_pr_paranagua_049_027.tif,images_pr_paranagua_049_027.tif,0
images_pr_paranagua_B10_raw_068_055.tif,labels_pr_paranagua_068_055.tif,images_pr_paranagua_068_055.tif,1
images_pr_paranagua_B10_raw_014_058.tif,labels_pr_paranagua_014_058.tif,images_pr_paranagua_014_058.tif,2
images_pr_paranagua_B10_raw_022_061.tif,labels_pr_paranagua_022_061.tif,images_pr_paranagua_022_061.tif,1
images_pr_paranagua_B10_raw_059_060.tif,labels_pr_paranagua_059_060.tif,images_pr_paranagua_059_060.tif,2
images_pr_paranagua_B10_raw_065_070.tif,labels_pr_paranagua_065_070.tif,images_pr_paranagua_065_070.tif,2
images_pr_paranagua_B10_raw_025_092.tif,labels_pr_paranagua_025_092.tif,images_pr_paranagua_025_092.tif,2
images_pr_paranagua_B10_raw_010_085.tif,labels_pr_paranagua_010_085.tif,images_pr_paranagua_010_085.tif,0
images_pr_paranagua_B10_raw_025_090.tif,labels_pr_paranagua_025_090.tif,images_pr_paranagua_025_090.tif,2
images_pr_paranagua_B10_raw_017_069.tif,labels_pr_paranagua_017_069.tif,images_pr_paranagua_017_069.tif,2
images_pr_guaratuba_B10_raw_07_19.tif,labels_pr_guaratuba_07_19.tif,images_pr_guaratuba_rgb_07_19.tif,3
images_pr_paranagua_B10_raw_027_086.tif,labels_pr_paranagua_027_086.tif,images_pr_paranagua_027_086.tif,2
images_pr_paranagua_B10_raw_039_061.tif,labels_pr_paranagua_039_061.tif,images_pr_paranagua_039_061.tif,1
images_pr_guaratuba_B10_raw_08_10.tif,labels_pr_guaratuba_08_10.tif,images_pr_guaratuba_rgb_08_10.tif,3
images_pr_paranagua_B10_raw_030_061.tif,labels_pr_paranagua_030_061.tif,images_pr_paranagua_030_061.tif,2
images_pr_paranagua_B10_raw_008_081.tif,labels_pr_paranagua_008_081.tif,images_pr_paranagua_008_081.tif,3
images_pr_paranagua_B10_raw_023_064.tif,labels_pr_paranagua_023_064.tif,images_pr_paranagua_023_064.tif,3
images_pr_paranagua_B10_raw_025_082.tif,labels_pr_paranagua_025_082.tif,images_pr_paranagua_025_082.tif,3
images_pr_paranagua_B10_raw_016_081.tif,labels_pr_paranagua_016_081.tif,images_pr_paranagua_016_081.tif,2
images_pr_paranagua_B10_raw_026_107.tif,labels_pr_paranagua_026_107.tif,images_pr_paranagua_026_107.tif,3
images_pr_paranagua_B10_raw_035_011.tif,labels_pr_paranagua_035_011.tif,images_pr_paranagua_035_011.tif,2
images_pr_paranagua_B10_raw_022_110.tif,labels_pr_paranagua_022_110.tif,images_pr_paranagua_022_110.tif,1
images_pr_paranagua_B10_raw_017_064.tif,labels_pr_paranagua_017_064.tif,images_pr_paranagua_017_064.tif,2
images_pr_paranagua_B10_raw_047_083.tif,labels_pr_paranagua_047_083.tif,images_pr_paranagua_047_083.tif,2
images_pr_paranagua_B10_raw_033_101.tif,labels_pr_paranagua_033_101.tif,images_pr_paranagua_033_101.tif,2
images_pr_paranagua_B10_raw_065_057.tif,labels_pr_paranagua_065_057.tif,images_pr_paranagua_065_057.tif,1
images_pr_paranagua_B10_raw_045_086.tif,labels_pr_paranagua_045_086.tif,images_pr_paranagua_045_086.tif,0
images_pr_guaratuba_B10_raw_07_18.tif,labels_pr_guaratuba_07_18.tif,images_pr_guaratuba_rgb_07_18.tif,3
images_pr_guaratuba_B10_raw_18_04.tif,labels_pr_guaratuba_18_04.tif,images_pr_guaratuba_rgb_18_04.tif,0
images_pr_paranagua_B10_raw_032_013.tif,labels_pr_paranagua_032_013.tif,images_pr_paranagua_032_013.tif,0
images_pr_paranagua_B10_raw_015_076.tif,labels_pr_paranagua_015_076.tif,images_pr_paranagua_015_076.tif,3
images_pr_paranagua_B10_raw_060_054.tif,labels_pr_paranagua_060_054.tif,images_pr_paranagua_060_054.tif,1
images_pr_paranagua_B10_raw_058_062.tif,labels_pr_paranagua_058_062.tif,images_pr_paranagua_058_062.tif,0
images_pr_guaratuba_B10_raw_05_10.tif,labels_pr_guaratuba_05_10.tif,images_pr_guaratuba_rgb_05_10.tif,3
images_pr_paranagua_B10_raw_061_060.tif,labels_pr_paranagua_061_060.tif,images_pr_paranagua_061_060.tif,2
images_pr_paranagua_B10_raw_073_056.tif,labels_pr_paranagua_073_056.tif,images_pr_paranagua_073_056.tif,0
images_pr_paranagua_B10_raw_032_065.tif,labels_pr_paranagua_032_065.tif,images_pr_paranagua_032_065.tif,0
images_pr_paranagua_B10_raw_043_024.tif,labels_pr_paranagua_043_024.tif,images_pr_paranagua_043_024.tif,3
images_pr_paranagua_B10_raw_017_072.tif,labels_pr_paranagua_017_072.tif,images_pr_paranagua_017_072.tif,2
images_pr_paranagua_B10_raw_026_092.tif,labels_pr_paranagua_026_092.tif,images_pr_paranagua_026_092.tif,3
images_pr_paranagua_B10_raw_021_078.tif,labels_pr_paranagua_021_078.tif,images_pr_paranagua_021_078.tif,3
images_pr_paranagua_B10_raw_009_085.tif,labels_pr_paranagua_009_085.tif,images_pr_paranagua_009_085.tif,0
images_pr_paranagua_B10_raw_069_046.tif,labels_pr_paranagua_069_046.tif,images_pr_paranagua_069_046.tif,2
images_pr_paranagua_B10_raw_051_010.tif,labels_pr_paranagua_051_010.tif,images_pr_paranagua_051_010.tif,0
images_pr_paranagua_B10_raw_034_085.tif,labels_pr_paranagua_034_085.tif,images_pr_paranagua_034_085.tif,3
images_pr_paranagua_B10_raw_009_062.tif,labels_pr_paranagua_009_062.tif,images_pr_paranagua_009_062.tif,1
images_pr_guaratuba_B10_raw_24_13.tif,labels_pr_guaratuba_24_13.tif,images_pr_guaratuba_rgb_24_13.tif,0
images_pr_paranagua_B10_raw_057_015.tif,labels_pr_paranagua_057_015.tif,images_pr_paranagua_057_015.tif,3
images_pr_paranagua_B10_raw_016_068.tif,labels_pr_paranagua_016_068.tif,images_pr_paranagua_016_068.tif,1
images_pr_guaratuba_B10_raw_13_04.tif,labels_pr_guaratuba_13_04.tif,images_pr_guaratuba_rgb_13_04.tif,0
images_pr_paranagua_B10_raw_029_071.tif,labels_pr_paranagua_029_071.tif,images_pr_paranagua_029_071.tif,0
images_pr_paranagua_B10_raw_058_052.tif,labels_pr_paranagua_058_052.tif,images_pr_paranagua_058_052.tif,2
images_pr_paranagua_B10_raw_036_022.tif,labels_pr_paranagua_036_022.tif,images_pr_paranagua_036_022.tif,3
images_pr_paranagua_B10_raw_021_015.tif,labels_pr_paranagua_021_015.tif,images_pr_paranagua_021_015.tif,0
images_pr_paranagua_B10_raw_019_106.tif,labels_pr_paranagua_019_106.tif,images_pr_paranagua_019_106.tif,1
images_pr_paranagua_B10_raw_020_089.tif,labels_pr_paranagua_020_089.tif,images_pr_paranagua_020_089.tif,3
images_pr_paranagua_B10_raw_059_053.tif,labels_pr_paranagua_059_053.tif,images_pr_paranagua_059_053.tif,0
images_pr_paranagua_B10_raw_043_011.tif,labels_pr_paranagua_043_011.tif,images_pr_paranagua_043_011.tif,2
images_pr_paranagua_B10_raw_020_104.tif,labels_pr_paranagua_020_104.tif,images_pr_paranagua_020_104.tif,1
images_pr_paranagua_B10_raw_043_079.tif,labels_pr_paranagua_043_079.tif,images_pr_paranagua_043_079.tif,0
images_pr_paranagua_B10_raw_064_060.tif,labels_pr_paranagua_064_060.tif,images_pr_paranagua_064_060.tif,0
images_pr_guaratuba_B10_raw_04_23.tif,labels_pr_guaratuba_04_23.tif,images_pr_guaratuba_rgb_04_23.tif,3
images_pr_paranagua_B10_raw_051_051.tif,labels_pr_paranagua_051_051.tif,images_pr_paranagua_051_051.tif,0
images_pr_paranagua_B10_raw_034_087.tif,labels_pr_paranagua_034_087.tif,images_pr_paranagua_034_087.tif,2
images_pr_paranagua_B10_raw_010_063.tif,labels_pr_paranagua_010_063.tif,images_pr_paranagua_010_063.tif,3
images_pr_paranagua_B10_raw_032_089.tif,labels_pr_paranagua_032_089.tif,images_pr_paranagua_032_089.tif,3
images_pr_paranagua_B10_raw_051_053.tif,labels_pr_paranagua_051_053.tif,images_pr_paranagua_051_053.tif,2
images_pr_paranagua_B10_raw_012_067.tif,labels_pr_paranagua_012_067.tif,images_pr_paranagua_012_067.tif,0
images_pr_paranagua_B10_raw_027_093.tif,labels_pr_paranagua_027_093.tif,images_pr_paranagua_027_093.tif,0
images_pr_paranagua_B10_raw_028_093.tif,labels_pr_paranagua_028_093.tif,images_pr_paranagua_028_093.tif,3
images_pr_paranagua_B10_raw_007_063.tif,labels_pr_paranagua_007_063.tif,images_pr_paranagua_007_063.tif,0
images_pr_paranagua_B10_raw_043_013.tif,labels_pr_paranagua_043_013.tif,images_pr_paranagua_043_013.tif,0
images_pr_paranagua_B10_raw_013_056.tif,labels_pr_paranagua_013_056.tif,images_pr_paranagua_013_056.tif,1
images_pr_paranagua_B10_raw_021_108.tif,labels_pr_paranagua_021_108.tif,images_pr_paranagua_021_108.tif,2
images_pr_guaratuba_B10_raw_06_25.tif,labels_pr_guaratuba_06_25.tif,images_pr_guaratuba_rgb_06_25.tif,2
images_pr_paranagua_B10_raw_058_024.tif,labels_pr_paranagua_058_024.tif,images_pr_paranagua_058_024.tif,2
images_pr_paranagua_B10_raw_041_098.tif,labels_pr_paranagua_041_098.tif,images_pr_paranagua_041_098.tif,2
images_pr_paranagua_B10_raw_020_075.tif,labels_pr_paranagua_020_075.tif,images_pr_paranagua_020_075.tif,1
images_pr_guaratuba_B10_raw_08_25.tif,labels_pr_guaratuba_08_25.tif,images_pr_guaratuba_rgb_08_25.tif,0
images_pr_paranagua_B10_raw_029_091.tif,labels_pr_paranagua_029_091.tif,images_pr_paranagua_029_091.tif,0
images_pr_paranagua_B10_raw_055_016.tif,labels_pr_paranagua_055_016.tif,images_pr_paranagua_055_016.tif,3
images_pr_paranagua_B10_raw_025_089.tif,labels_pr_paranagua_025_089.tif,images_pr_paranagua_025_089.tif,3
images_pr_paranagua_B10_raw_058_029.tif,labels_pr_paranagua_058_029.tif,images_pr_paranagua_058_029.tif,1
images_pr_paranagua_B10_raw_018_062.tif,labels_pr_paranagua_018_062.tif,images_pr_paranagua_018_062.tif,1
images_pr_paranagua_B10_raw_010_067.tif,labels_pr_paranagua_010_067.tif,images_pr_paranagua_010_067.tif,0
images_pr_guaratuba_B10_raw_04_21.tif,labels_pr_guaratuba_04_21.tif,images_pr_guaratuba_rgb_04_21.tif,2
images_pr_paranagua_B10_raw_030_104.tif,labels_pr_paranagua_030_104.tif,images_pr_paranagua_030_104.tif,0
images_pr_paranagua_B10_raw_044_092.tif,labels_pr_paranagua_044_092.tif,images_pr_paranagua_044_092.tif,3
images_pr_paranagua_B10_raw_038_060.tif,labels_pr_paranagua_038_060.tif,images_pr_paranagua_038_060.tif,2
images_pr_paranagua_B10_raw_023_091.tif,labels_pr_paranagua_023_091.tif,images_pr_paranagua_023_091.tif,2
images_pr_guaratuba_B10_raw_21_17.tif,labels_pr_guaratuba_21_17.tif,images_pr_guaratuba_rgb_21_17.tif,2
images_pr_paranagua_B10_raw_023_098.tif,labels_pr_paranagua_023_098.tif,images_pr_paranagua_023_098.tif,2
images_pr_paranagua_B10_raw_026_062.tif,labels_pr_paranagua_026_062.tif,images_pr_paranagua_026_062.tif,0
images_pr_paranagua_B10_raw_058_019.tif,labels_pr_paranagua_058_019.tif,images_pr_paranagua_058_019.tif,3
images_pr_paranagua_B10_raw_049_033.tif,labels_pr_paranagua_049_033.tif,images_pr_paranagua_049_033.tif,0
images_pr_paranagua_B10_raw_048_047.tif,labels_pr_paranagua_048_047.tif,images_pr_paranagua_048_047.tif,1
images_pr_paranagua_B10_raw_052_020.tif,labels_pr_paranagua_052_020.tif,images_pr_paranagua_052_020.tif,0
images_pr_paranagua_B10_raw_043_021.tif,labels_pr_paranagua_043_021.tif,images_pr_paranagua_043_021.tif,3
images_pr_paranagua_B10_raw_055_018.tif,labels_pr_paranagua_055_018.tif,images_pr_paranagua_055_018.tif,3
images_pr_guaratuba_B10_raw_16_08.tif,labels_pr_guaratuba_16_08.tif,images_pr_guaratuba_rgb_16_08.tif,0
images_pr_paranagua_B10_raw_028_108.tif,labels_pr_paranagua_028_108.tif,images_pr_paranagua_028_108.tif,1
images_pr_paranagua_B10_raw_049_052.tif,labels_pr_paranagua_049_052.tif,images_pr_paranagua_049_052.tif,0
images_pr_paranagua_B10_raw_070_054.tif,labels_pr_paranagua_070_054.tif,images_pr_paranagua_070_054.tif,0
images_pr_paranagua_B10_raw_022_096.tif,labels_pr_paranagua_022_096.tif,images_pr_paranagua_022_096.tif,2
images_pr_paranagua_B10_raw_019_090.tif,labels_pr_paranagua_019_090.tif,images_pr_paranagua_019_090.tif,3
images_pr_guaratuba_B10_raw_17_12.tif,labels_pr_guaratuba_17_12.tif,images_pr_guaratuba_rgb_17_12.tif,2
images_pr_paranagua_B10_raw_039_008.tif,labels_pr_paranagua_039_008.tif,images_pr_paranagua_039_008.tif,1
images_pr_paranagua_B10_raw_008_065.tif,labels_pr_paranagua_008_065.tif,images_pr_paranagua_008_065.tif,1
images_pr_guaratuba_B10_raw_06_07.tif,labels_pr_guaratuba_06_07.tif,images_pr_guaratuba_rgb_06_07.tif,1
images_pr_paranagua_B10_raw_021_071.tif,labels_pr_paranagua_021_071.tif,images_pr_paranagua_021_071.tif,0
images_pr_paranagua_B10_raw_009_083.tif,labels_pr_paranagua_009_083.tif,images_pr_paranagua_009_083.tif,0
images_pr_paranagua_B10_raw_035_061.tif,labels_pr_paranagua_035_061.tif,images_pr_paranagua_035_061.tif,2
images_pr_paranagua_B10_raw_039_022.tif,labels_pr_paranagua_039_022.tif,images_pr_paranagua_039_022.tif,3
images_pr_guaratuba_B10_raw_08_03.tif,labels_pr_guaratuba_08_03.tif,images_pr_guaratuba_rgb_08_03.tif,2
images_pr_paranagua_B10_raw_012_063.tif,labels_pr_paranagua_012_063.tif,images_pr_paranagua_012_063.tif,3
images_pr_paranagua_B10_raw_036_011.tif,labels_pr_paranagua_036_011.tif,images_pr_paranagua_036_011.tif,2
images_pr_paranagua_B10_raw_035_065.tif,labels_pr_paranagua_035_065.tif,images_pr_paranagua_035_065.tif,0
images_pr_paranagua_B10_raw_047_082.tif,labels_pr_paranagua_047_082.tif,images_pr_paranagua_047_082.tif,3
images_pr_paranagua_B10_raw_060_031.tif,labels_pr_paranagua_060_031.tif,images_pr_paranagua_060_031.tif,1
images_pr_paranagua_B10_raw_048_092.tif,labels_pr_paranagua_048_092.tif,images_pr_paranagua_048_092.tif,1
images_pr_paranagua_B10_raw_070_062.tif,labels_pr_paranagua_070_062.tif,images_pr_paranagua_070_062.tif,1
images_pr_guaratuba_B10_raw_02_17.tif,labels_pr_guaratuba_02_17.tif,images_pr_guaratuba_rgb_02_17.tif,1
images_pr_guaratuba_B10_raw_08_19.tif,labels_pr_guaratuba_08_19.tif,images_pr_guaratuba_rgb_08_19.tif,1
images_pr_paranagua_B10_raw_015_083.tif,labels_pr_paranagua_015_083.tif,images_pr_paranagua_015_083.tif,1
images_pr_guaratuba_B10_raw_08_14.tif,labels_pr_guaratuba_08_14.tif,images_pr_guaratuba_rgb_08_14.tif,3
images_pr_paranagua_B10_raw_025_049.tif,labels_pr_paranagua_025_049.tif,images_pr_paranagua_025_049.tif,0
images_pr_paranagua_B10_raw_023_065.tif,labels_pr_paranagua_023_065.tif,images_pr_paranagua_023_065.tif,1
images_pr_paranagua_B10_raw_022_109.tif,labels_pr_paranagua_022_109.tif,images_pr_paranagua_022_109.tif,2
images_pr_paranagua_B10_raw_071_055.tif,labels_pr_paranagua_071_055.tif,images_pr_paranagua_071_055.tif,1
images_pr_paranagua_B10_raw_029_009.tif,labels_pr_paranagua_029_009.tif,images_pr_paranagua_029_009.tif,0
images_pr_paranagua_B10_raw_027_087.tif,labels_pr_paranagua_027_087.tif,images_pr_paranagua_027_087.tif,0
images_pr_paranagua_B10_raw_022_063.tif,labels_pr_paranagua_022_063.tif,images_pr_paranagua_022_063.tif,3
images_pr_paranagua_B10_raw_057_046.tif,labels_pr_paranagua_057_046.tif,images_pr_paranagua_057_046.tif,0
images_pr_paranagua_B10_raw_031_092.tif,labels_pr_paranagua_031_092.tif,images_pr_paranagua_031_092.tif,0
images_pr_guaratuba_B10_raw_05_16.tif,labels_pr_guaratuba_05_16.tif,images_pr_guaratuba_rgb_05_16.tif,3
images_pr_paranagua_B10_raw_037_060.tif,labels_pr_paranagua_037_060.tif,images_pr_paranagua_037_060.tif,3
images_pr_paranagua_B10_raw_036_061.tif,labels_pr_paranagua_036_061.tif,images_pr_paranagua_036_061.tif,1
